INFO 2025-01-06 13:10:41,678 autoreload Watching for file changes with StatReloader
DEBUG 2025-01-06 13:10:42,125 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/db/migrations/operations/__init__.py first seen with mtime 1732121715.3924224
DEBUG 2025-01-06 13:10:42,125 autoreload File /usr/lib/python3.10/lib-dynload/_sqlite3.cpython-310-x86_64-linux-gnu.so first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,126 autoreload File /usr/lib/python3.10/asyncio/protocols.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,126 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/admindocs/__init__.py first seen with mtime 1732121714.8584046
DEBUG 2025-01-06 13:10:42,126 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/staticfiles/handlers.py first seen with mtime 1732121715.351421
DEBUG 2025-01-06 13:10:42,126 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/utils/numberformat.py first seen with mtime 1732121715.445424
DEBUG 2025-01-06 13:10:42,126 autoreload File /home/fidel/.local/lib/python3.10/site-packages/psycopg2/extensions.py first seen with mtime 1733445317.1242495
DEBUG 2025-01-06 13:10:42,126 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/template/utils.py first seen with mtime 1732121715.4314237
DEBUG 2025-01-06 13:10:42,126 autoreload File /usr/lib/python3.10/asyncio/selector_events.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,126 autoreload File /usr/lib/python3.10/email/mime/__init__.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,127 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/checks.py first seen with mtime 1732671820.5072145
DEBUG 2025-01-06 13:10:42,127 autoreload File /usr/lib/python3/dist-packages/chardet/latin1prober.py first seen with mtime 1607460141.0
DEBUG 2025-01-06 13:10:42,127 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/admin/templatetags/__init__.py first seen with mtime 1732121714.8564048
DEBUG 2025-01-06 13:10:42,127 autoreload File /home/fidel/.local/lib/python3.10/site-packages/sqlparse/sql.py first seen with mtime 1732121714.447391
DEBUG 2025-01-06 13:10:42,127 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/core/files/storage/memory.py first seen with mtime 1732121715.3634214
DEBUG 2025-01-06 13:10:42,127 autoreload File /usr/lib/python3.10/email/iterators.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,127 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/db/models/functions/text.py first seen with mtime 1732121715.4034228
DEBUG 2025-01-06 13:10:42,128 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/utils/dateformat.py first seen with mtime 1732121715.440424
DEBUG 2025-01-06 13:10:42,128 autoreload File /usr/lib/python3/dist-packages/yaml/emitter.py first seen with mtime 1611178924.0
DEBUG 2025-01-06 13:10:42,128 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/authtoken/apps.py first seen with mtime 1732671820.529215
DEBUG 2025-01-06 13:10:42,128 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/core/cache/backends/filebased.py first seen with mtime 1732121715.3574212
DEBUG 2025-01-06 13:10:42,128 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/templatetags/cache.py first seen with mtime 1732121715.4334238
DEBUG 2025-01-06 13:10:42,128 autoreload File /usr/lib/python3/dist-packages/chardet/langhebrewmodel.py first seen with mtime 1607626374.0
DEBUG 2025-01-06 13:10:42,128 autoreload File /usr/lib/python3.10/stat.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,129 autoreload File /usr/lib/python3/dist-packages/chardet/enums.py first seen with mtime 1605650645.0
DEBUG 2025-01-06 13:10:42,129 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/core/management/color.py first seen with mtime 1732121715.3674216
DEBUG 2025-01-06 13:10:42,129 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/core/handlers/base.py first seen with mtime 1732121715.3644216
DEBUG 2025-01-06 13:10:42,129 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/db/models/manager.py first seen with mtime 1732121715.3964226
DEBUG 2025-01-06 13:10:42,129 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/fields.py first seen with mtime 1732671820.5102146
DEBUG 2025-01-06 13:10:42,129 autoreload File /usr/lib/python3.10/http/server.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,130 autoreload File /home/fidel/.local/lib/python3.10/site-packages/psycopg2/_ipaddress.py first seen with mtime 1733445317.1282496
DEBUG 2025-01-06 13:10:42,130 autoreload File /usr/lib/python3/dist-packages/requests/exceptions.py first seen with mtime 1608147266.0
DEBUG 2025-01-06 13:10:42,130 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/response.py first seen with mtime 1732671820.5172148
DEBUG 2025-01-06 13:10:42,130 autoreload File /home/fidel/.local/lib/python3.10/site-packages/sqlparse/engine/statement_splitter.py first seen with mtime 1732121714.4483912
DEBUG 2025-01-06 13:10:42,130 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/staticfiles/checks.py first seen with mtime 1732121715.351421
DEBUG 2025-01-06 13:10:42,130 autoreload File /usr/lib/python3.10/json/decoder.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,130 autoreload File /home/fidel/.local/lib/python3.10/site-packages/sqlparse/filters/__init__.py first seen with mtime 1732121714.4483912
DEBUG 2025-01-06 13:10:42,131 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/postgres/validators.py first seen with mtime 1732121715.1804154
DEBUG 2025-01-06 13:10:42,131 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/sessions/base_session.py first seen with mtime 1732121715.259418
DEBUG 2025-01-06 13:10:42,131 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/db/models/base.py first seen with mtime 1732121715.3944225
DEBUG 2025-01-06 13:10:42,131 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/core/management/sql.py first seen with mtime 1732121715.3674216
DEBUG 2025-01-06 13:10:42,131 autoreload File /usr/lib/python3/dist-packages/chardet/universaldetector.py first seen with mtime 1607626374.0
DEBUG 2025-01-06 13:10:42,131 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/__init__.py first seen with mtime 1732121714.598396
DEBUG 2025-01-06 13:10:42,131 autoreload File /usr/lib/python3/dist-packages/chardet/eucjpprober.py first seen with mtime 1605650645.0
DEBUG 2025-01-06 13:10:42,132 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/template/backends/__init__.py first seen with mtime 1732121715.4314237
DEBUG 2025-01-06 13:10:42,132 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/postgres/fields/utils.py first seen with mtime 1732121715.1824155
DEBUG 2025-01-06 13:10:42,132 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/test/testcases.py first seen with mtime 1732121715.4364238
DEBUG 2025-01-06 13:10:42,132 autoreload File /usr/lib/python3.10/asyncio/subprocess.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,133 autoreload File /usr/lib/python3.10/importlib/metadata/_functools.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,133 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework_simplejwt/exceptions.py first seen with mtime 1734969281.883869
DEBUG 2025-01-06 13:10:42,133 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/db/models/constraints.py first seen with mtime 1732121715.3954225
DEBUG 2025-01-06 13:10:42,133 autoreload File /usr/lib/python3.10/logging/handlers.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,133 autoreload File /usr/lib/python3/dist-packages/yaml/representer.py first seen with mtime 1611178924.0
DEBUG 2025-01-06 13:10:42,133 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/utils/timesince.py first seen with mtime 1732121715.4464242
DEBUG 2025-01-06 13:10:42,134 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/admin/filters.py first seen with mtime 1732121714.7073996
DEBUG 2025-01-06 13:10:42,134 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/core/checks/registry.py first seen with mtime 1732121715.3594213
DEBUG 2025-01-06 13:10:42,134 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/template/library.py first seen with mtime 1732121715.4304237
DEBUG 2025-01-06 13:10:42,134 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/utils/encoding.py first seen with mtime 1732121715.442424
DEBUG 2025-01-06 13:10:42,135 autoreload File /usr/lib/python3.10/functools.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,135 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/auth/password_validation.py first seen with mtime 1732121714.9114065
DEBUG 2025-01-06 13:10:42,135 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/db/models/functions/mixins.py first seen with mtime 1732121715.4024227
DEBUG 2025-01-06 13:10:42,135 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/contenttypes/apps.py first seen with mtime 1732121714.9724085
DEBUG 2025-01-06 13:10:42,135 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/utils/decorators.py first seen with mtime 1732121715.4414241
DEBUG 2025-01-06 13:10:42,136 autoreload File /usr/lib/python3.10/opcode.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,136 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/decorators.py first seen with mtime 1732671820.5082145
DEBUG 2025-01-06 13:10:42,136 autoreload File /usr/lib/python3.10/codecs.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,136 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/utils/duration.py first seen with mtime 1732121715.4414241
DEBUG 2025-01-06 13:10:42,136 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/dispatch/dispatcher.py first seen with mtime 1732121715.4064229
DEBUG 2025-01-06 13:10:42,137 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/views/defaults.py first seen with mtime 1732121715.4484243
DEBUG 2025-01-06 13:10:42,137 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/admin/checks.py first seen with mtime 1732121714.7063997
DEBUG 2025-01-06 13:10:42,137 autoreload File /usr/lib/python3/dist-packages/chardet/sjisprober.py first seen with mtime 1605650645.0
DEBUG 2025-01-06 13:10:42,137 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/utils/dates.py first seen with mtime 1732121715.4414241
DEBUG 2025-01-06 13:10:42,137 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/sessions/__init__.py first seen with mtime 1732121715.258418
DEBUG 2025-01-06 13:10:42,137 autoreload File /usr/lib/python3/dist-packages/requests/compat.py first seen with mtime 1608147266.0
DEBUG 2025-01-06 13:10:42,138 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/core/checks/files.py first seen with mtime 1732121715.3584213
DEBUG 2025-01-06 13:10:42,138 autoreload File /usr/lib/python3/dist-packages/urllib3/packages/ssl_match_hostname/__init__.py first seen with mtime 1622048489.0
DEBUG 2025-01-06 13:10:42,138 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/forms/formsets.py first seen with mtime 1732121715.408423
DEBUG 2025-01-06 13:10:42,138 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/contenttypes/management/__init__.py first seen with mtime 1732121715.01441
DEBUG 2025-01-06 13:10:42,138 autoreload File /usr/lib/python3/dist-packages/urllib3/contrib/__init__.py first seen with mtime 1622048454.0
DEBUG 2025-01-06 13:10:42,138 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/db/backends/base/__init__.py first seen with mtime 1732121715.3774219
DEBUG 2025-01-06 13:10:42,138 autoreload File /usr/lib/python3.10/subprocess.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,139 autoreload File /usr/lib/python3.10/sysconfig.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,139 autoreload File /usr/lib/python3/dist-packages/chardet/langturkishmodel.py first seen with mtime 1607626374.0
DEBUG 2025-01-06 13:10:42,139 autoreload File /usr/lib/python3.10/wsgiref/handlers.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,139 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/utils/safestring.py first seen with mtime 1732121715.445424
DEBUG 2025-01-06 13:10:42,139 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/views/csrf.py first seen with mtime 1732121715.4484243
DEBUG 2025-01-06 13:10:42,139 autoreload File /usr/lib/python3/dist-packages/chardet/gb2312freq.py first seen with mtime 1605650645.0
DEBUG 2025-01-06 13:10:42,139 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/core/checks/model_checks.py first seen with mtime 1732121715.3594213
DEBUG 2025-01-06 13:10:42,140 autoreload File /usr/lib/python3.10/urllib/response.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,140 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/core/checks/urls.py first seen with mtime 1732121715.3594213
DEBUG 2025-01-06 13:10:42,140 autoreload File /usr/lib/python3.10/bz2.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,140 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/exceptions.py first seen with mtime 1732671820.5092144
DEBUG 2025-01-06 13:10:42,140 autoreload File /usr/lib/python3.10/ctypes/_endian.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,140 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/middleware/csrf.py first seen with mtime 1732121715.4264235
DEBUG 2025-01-06 13:10:42,140 autoreload File /usr/lib/python3/dist-packages/pytz/lazy.py first seen with mtime 1648114908.0
DEBUG 2025-01-06 13:10:42,141 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/request.py first seen with mtime 1732671820.5172148
DEBUG 2025-01-06 13:10:42,141 autoreload File /usr/lib/python3.10/multiprocessing/reduction.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,141 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/generics.py first seen with mtime 1732671820.5112145
DEBUG 2025-01-06 13:10:42,141 autoreload File /usr/lib/python3.10/unittest/mock.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,141 autoreload File /usr/lib/python3.10/dataclasses.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,141 autoreload File /usr/lib/python3.10/importlib/metadata/_adapters.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,141 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/db/models/functions/__init__.py first seen with mtime 1732121715.4024227
DEBUG 2025-01-06 13:10:42,142 autoreload File /usr/lib/python3.10/collections/abc.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,142 autoreload File /usr/lib/python3.10/importlib/abc.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,142 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/db/models/functions/comparison.py first seen with mtime 1732121715.4024227
DEBUG 2025-01-06 13:10:42,142 autoreload File /home/fidel/.local/lib/python3.10/site-packages/sqlparse/filters/reindent.py first seen with mtime 1732121714.4493911
DEBUG 2025-01-06 13:10:42,142 autoreload File /usr/lib/python3/dist-packages/chardet/langrussianmodel.py first seen with mtime 1607626374.0
DEBUG 2025-01-06 13:10:42,142 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/core/files/temp.py first seen with mtime 1732121715.3624215
DEBUG 2025-01-06 13:10:42,143 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/admin/templatetags/admin_list.py first seen with mtime 1732121714.8564048
DEBUG 2025-01-06 13:10:42,143 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/utils/datastructures.py first seen with mtime 1732121715.440424
DEBUG 2025-01-06 13:10:42,143 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/utils/deconstruct.py first seen with mtime 1732121715.4414241
DEBUG 2025-01-06 13:10:42,144 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/messages/__init__.py first seen with mtime 1732121715.1754153
DEBUG 2025-01-06 13:10:42,144 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/db/models/utils.py first seen with mtime 1732121715.3984227
DEBUG 2025-01-06 13:10:42,144 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/views/__init__.py first seen with mtime 1732121715.4484243
DEBUG 2025-01-06 13:10:42,144 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/utils/serializer_helpers.py first seen with mtime 1732671820.623218
DEBUG 2025-01-06 13:10:42,145 autoreload File /usr/lib/python3.10/types.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,145 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/template/defaulttags.py first seen with mtime 1732121715.4294236
DEBUG 2025-01-06 13:10:42,145 autoreload File /usr/lib/python3.10/lib-dynload/_queue.cpython-310-x86_64-linux-gnu.so first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,145 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/postgres/fields/jsonb.py first seen with mtime 1732121715.1814156
DEBUG 2025-01-06 13:10:42,145 autoreload File /home/fidel/Task_management_api/Task_management_api/__init__.py first seen with mtime 1734611652.2867603
DEBUG 2025-01-06 13:10:42,145 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/test/signals.py first seen with mtime 1732121715.4364238
DEBUG 2025-01-06 13:10:42,146 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/apps/registry.py first seen with mtime 1732121714.6003962
DEBUG 2025-01-06 13:10:42,146 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/middleware/__init__.py first seen with mtime 1732121715.4264235
DEBUG 2025-01-06 13:10:42,146 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/utils/deprecation.py first seen with mtime 1732121715.4414241
DEBUG 2025-01-06 13:10:42,146 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/template/loaders/app_directories.py first seen with mtime 1732121715.4324238
DEBUG 2025-01-06 13:10:42,146 autoreload File /usr/lib/python3/dist-packages/yaml/cyaml.py first seen with mtime 1611178924.0
DEBUG 2025-01-06 13:10:42,146 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/core/files/images.py first seen with mtime 1732121715.3614213
DEBUG 2025-01-06 13:10:42,146 autoreload File /usr/lib/python3.10/lib-dynload/_contextvars.cpython-310-x86_64-linux-gnu.so first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,147 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/auth/base_user.py first seen with mtime 1732121714.9084065
DEBUG 2025-01-06 13:10:42,147 autoreload File /usr/lib/python3.10/pickle.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,147 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/core/cache/__init__.py first seen with mtime 1732121715.3564212
DEBUG 2025-01-06 13:10:42,147 autoreload File /home/fidel/Task_management_api/tasks/serializers.py first seen with mtime 1736157408.994258
DEBUG 2025-01-06 13:10:42,147 autoreload File /usr/lib/python3/dist-packages/colorama/__init__.py first seen with mtime 1602564393.0
DEBUG 2025-01-06 13:10:42,147 autoreload File /home/fidel/.local/lib/python3.10/site-packages/sqlparse/engine/grouping.py first seen with mtime 1732121714.4483912
DEBUG 2025-01-06 13:10:42,148 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/reverse.py first seen with mtime 1732671820.5182147
DEBUG 2025-01-06 13:10:42,148 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework_simplejwt/token_blacklist/__init__.py first seen with mtime 1734969281.9008694
DEBUG 2025-01-06 13:10:42,148 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/compat.py first seen with mtime 1732671820.5072145
DEBUG 2025-01-06 13:10:42,148 autoreload File /home/fidel/.local/lib/python3.10/site-packages/asgiref/sync.py first seen with mtime 1732121714.4953928
DEBUG 2025-01-06 13:10:42,148 autoreload File /usr/lib/python3/dist-packages/certifi/core.py first seen with mtime 1599546524.0
DEBUG 2025-01-06 13:10:42,149 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/admin/utils.py first seen with mtime 1732121714.7093997
DEBUG 2025-01-06 13:10:42,149 autoreload File /usr/lib/python3.10/io.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,149 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/admin/decorators.py first seen with mtime 1732121714.7063997
DEBUG 2025-01-06 13:10:42,149 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/template/defaultfilters.py first seen with mtime 1732121715.4294236
DEBUG 2025-01-06 13:10:42,149 autoreload File /usr/lib/python3/dist-packages/urllib3/__init__.py first seen with mtime 1622048489.0
DEBUG 2025-01-06 13:10:42,149 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/admindocs/views.py first seen with mtime 1732121714.8594048
DEBUG 2025-01-06 13:10:42,150 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/core/handlers/asgi.py first seen with mtime 1732121715.3644216
DEBUG 2025-01-06 13:10:42,150 autoreload File /usr/lib/python3/dist-packages/idna/__init__.py first seen with mtime 1615223195.0
DEBUG 2025-01-06 13:10:42,150 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/template/context.py first seen with mtime 1732121715.4284236
DEBUG 2025-01-06 13:10:42,150 autoreload File /usr/lib/python3.10/html/entities.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,150 autoreload File /usr/lib/python3/dist-packages/chardet/jpcntx.py first seen with mtime 1605650645.0
DEBUG 2025-01-06 13:10:42,150 autoreload File /usr/lib/python3.10/wsgiref/util.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,150 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/template/loaders/base.py first seen with mtime 1732121715.4324238
DEBUG 2025-01-06 13:10:42,151 autoreload File /home/fidel/Task_management_api/tasks/__init__.py first seen with mtime 1734611835.6621392
DEBUG 2025-01-06 13:10:42,151 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/postgres/search.py first seen with mtime 1732121715.1794155
DEBUG 2025-01-06 13:10:42,151 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/db/models/sql/datastructures.py first seen with mtime 1732121715.4044228
DEBUG 2025-01-06 13:10:42,151 autoreload File /usr/lib/python3.10/_sitebuiltins.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,151 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/db/backends/utils.py first seen with mtime 1732121715.3774219
DEBUG 2025-01-06 13:10:42,151 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/template/autoreload.py first seen with mtime 1732121715.4284236
DEBUG 2025-01-06 13:10:42,151 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/core/files/locks.py first seen with mtime 1732121715.3614213
DEBUG 2025-01-06 13:10:42,152 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/admin/models.py first seen with mtime 1732121714.7073996
DEBUG 2025-01-06 13:10:42,152 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/admin/exceptions.py first seen with mtime 1732121714.7063997
DEBUG 2025-01-06 13:10:42,152 autoreload File /usr/lib/python3.10/contextlib.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,152 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/db/migrations/exceptions.py first seen with mtime 1732121715.3894224
DEBUG 2025-01-06 13:10:42,152 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/parsers.py first seen with mtime 1732671820.5132146
DEBUG 2025-01-06 13:10:42,152 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/shortcuts.py first seen with mtime 1732121714.5993962
DEBUG 2025-01-06 13:10:42,152 autoreload File /usr/lib/python3.10/json/__init__.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,153 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/admin/templatetags/log.py first seen with mtime 1732121714.8574047
DEBUG 2025-01-06 13:10:42,153 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/views/decorators/csrf.py first seen with mtime 1732121715.4504244
DEBUG 2025-01-06 13:10:42,153 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/auth/admin.py first seen with mtime 1732121714.9074063
DEBUG 2025-01-06 13:10:42,153 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/utils/regex_helper.py first seen with mtime 1732121715.445424
DEBUG 2025-01-06 13:10:42,153 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/db/backends/base/schema.py first seen with mtime 1732121715.379422
DEBUG 2025-01-06 13:10:42,153 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/utils/version.py first seen with mtime 1732121715.4464242
DEBUG 2025-01-06 13:10:42,153 autoreload File /usr/lib/python3.10/asyncio/sslproto.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,154 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/db/backends/base/validation.py first seen with mtime 1732121715.379422
DEBUG 2025-01-06 13:10:42,154 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/db/models/fields/json.py first seen with mtime 1732121715.4004228
DEBUG 2025-01-06 13:10:42,154 autoreload File /usr/lib/python3.10/gettext.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,154 autoreload File /usr/lib/python3.10/sqlite3/__init__.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,154 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/db/backends/sqlite3/__init__.py first seen with mtime 1732121715.3874223
DEBUG 2025-01-06 13:10:42,154 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/urls/__init__.py first seen with mtime 1732121715.437424
DEBUG 2025-01-06 13:10:42,154 autoreload File /usr/lib/python3/dist-packages/urllib3/util/request.py first seen with mtime 1729169348.0
DEBUG 2025-01-06 13:10:42,154 autoreload File /usr/lib/python3.10/xml/dom/__init__.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,155 autoreload File /usr/lib/python3/dist-packages/yaml/parser.py first seen with mtime 1611178924.0
DEBUG 2025-01-06 13:10:42,155 autoreload File /usr/lib/python3/dist-packages/yaml/constructor.py first seen with mtime 1611178924.0
DEBUG 2025-01-06 13:10:42,155 autoreload File /usr/lib/python3.10/email/policy.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,155 autoreload File /usr/lib/python3.10/textwrap.py first seen with mtime 1730924533.0
DEBUG 2025-01-06 13:10:42,155 autoreload File /usr/lib/python3/dist-packages/chardet/escprober.py first seen with mtime 1605650645.0
DEBUG 2025-01-06 13:10:42,155 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/utils/translation/trans_real.py first seen with mtime 1732121715.4484243
DEBUG 2025-01-06 13:10:42,155 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/auth/validators.py first seen with mtime 1732121714.9124064
DEBUG 2025-01-06 13:10:42,156 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/templatetags/tz.py first seen with mtime 1732121715.434424
DEBUG 2025-01-06 13:10:42,156 autoreload File /usr/lib/python3/dist-packages/urllib3/poolmanager.py first seen with mtime 1729169348.0
DEBUG 2025-01-06 13:10:42,156 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/views/decorators/__init__.py first seen with mtime 1732121715.4494243
